lat,lng,sine_time,cose_time,org_lat,org_lng,org_sine_time,org_cose_time
0.5191744444444445,-0.3764522222222222,-0.5009126334868615,0.8654978530379247,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.51737,-0.3773011111111111,-0.4972936796014919,0.8675822705821096,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5164811111111111,-0.3788388888888889,-0.4918444828288505,0.8706830678902746,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.51544,-0.3807805555555555,-0.4863759522941947,0.8737496397881462,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5170255555555555,-0.382435,-0.4808883029582913,0.8767818657328028,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5166722222222222,-0.3846727777777778,-0.4753954603312643,0.879772218415895,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5152711111111111,-0.3868305555555555,-0.4698840233099732,0.8827281601025497,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5150933333333334,-0.3892305555555555,-0.4640781583456934,0.8857942554264333,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5149066666666666,-0.39064999999999994,-0.4587923827207276,0.8885434989675167,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5157933333333333,-0.3922538888888889,-0.4532264143709796,0.8913954326315707,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5134911111111111,-0.3938422222222222,-0.4476380738081858,0.8942148259100255,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5111766666666666,-0.3952255555555556,-0.4420228766252082,0.8970037773275963,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5111455555555556,-0.3976077777777778,-0.4363996515293264,0.899752935057776,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5118988888888889,-0.40026500000000004,-0.4300888549116948,0.9027865621954876,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5116166666666666,-0.4025255555555555,-0.4244343710743263,0.9054587040007628,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.51115,-0.4047983333333333,-0.4181830052197415,0.9083627987458456,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5112477777777779,-0.4071377777777778,-0.4122194101984166,0.9110846052127484,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5125966666666666,-0.40956388888888895,-0.4062048752420342,0.913782030535512,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5131233333333334,-0.4118983333333333,-0.4003154969328436,0.9163773801853744,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5132822222222222,-0.41432722222222224,-0.3945288674937472,0.9188835468731068,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5133755555555556,-0.41621611111111106,-0.389946613042423,0.920837466101778,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5130766666666667,-0.419715,-0.381992063339835,0.9241656039614196,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5122611111111111,-0.42201333333333335,-0.3761326209647772,0.9265658376209256,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5123444444444444,-0.4237561111111111,-0.3720282923256225,0.9282213904609616,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5116111111111111,-0.4260611111111111,-0.3647992134807598,0.9310862118213432,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5114966666666667,-0.426435,-0.3586247712803149,0.9334818013352708,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5100144444444444,-0.428725,-0.3521672220683127,0.9359370960169748,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5075555555555555,-0.43071166666666666,-0.3460632751744361,0.9382111753627445,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5071977777777777,-0.43079277777777775,-0.2027770638502434,0.9792249294091088,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5071977777777777,-0.43079277777777775,-0.1825061719246315,0.9832047076826966,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5056633333333334,-0.4316533333333333,-0.1763791558815259,0.9843223015712488,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5041077777777778,-0.4323905555555555,-0.1702401796066116,0.9854025985593444,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5041233333333334,-0.43239500000000003,-0.1635616672866957,0.9865331119604634,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5044584888888889,-0.43216038333333334,-0.1601324127293615,0.9870955426874712,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5041188888888889,-0.4323933333333333,-0.1578349075180594,0.987465514318736,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5038622222222222,-0.4325938888888889,-0.0813897816842167,0.9966823483123376,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5041077777777778,-0.4323905555555555,-0.0243959200804987,0.9997023752514675,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.5009522222222222,-0.43326444444444445,-0.016772134027606,0.9998593378671622,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.49967927777777776,-0.4337030055555556,-0.0018908833841444,0.9999982122784158,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.49967927777777776,-0.4337030055555556,0.0062332731270767,0.9999805729643568,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.49957,-0.43357111111111113,0.02993101721396,0.9995519667373666,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.4996644444444444,-0.43370611111111107,0.0609914558019078,0.9981382881741206,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
0.49967927777777776,-0.4337030055555556,0.0646670268514005,0.997906897279601,0.5189218488888889,-0.37638541611111115,-0.5938240236136608,0.804594947149982
