lat,lng,sine_time,cose_time,org_lat,org_lng,org_sine_time,org_cose_time
0.48879377777777777,-0.4065435,-0.1932099984960331,0.9811574269612204,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.49170477777777777,-0.40612811111111113,-0.1853960462425964,0.9826638825344164,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.4959588888888889,-0.40426466666666666,-0.1751570153684848,0.9845405121005456,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.49692844444444445,-0.4040514444444444,-0.1730495964809535,0.9849131114762252,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5002468888888889,-0.4028886111111111,-0.1655906119747452,0.986194579799458,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.502877,-0.4003510555555556,-0.1561933083308906,0.9877265058874604,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5033826666666666,-0.3993508333333333,-0.1527958852794864,0.9882577687231496,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5036702222222222,-0.39862394444444443,-0.1497099520451113,0.9887299582083324,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5051527777777778,-0.39633333333333337,-0.1394868652751273,0.9902239213509834,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.505142,-0.3963358888888889,-0.1360758070147404,0.9906984277494776,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5051414444444444,-0.3963348888888889,-0.130768239970795,0.9914129651234852,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5055041111111112,-0.39558333333333334,-0.1271522027090199,0.9918832175948156,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5061007777777777,-0.3945493888888889,-0.1239983788101465,0.9922824205096328,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5063981111111111,-0.39257638888888885,-0.1174548754422434,0.9930782206024092,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5061754444444445,-0.3913137777777778,-0.1134561177481088,0.9935430083018688,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5068924444444445,-0.39047577777777775,-0.1103435511004151,0.9938935057291348,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5070581111111111,-0.3887006111111111,-0.1034590709523171,0.9946337117942884,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5072345555555556,-0.3876185555555555,-0.1002552770259616,0.9949617477212116,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5076131111111112,-0.38659000000000004,-0.0961663509223997,0.9953652761425174,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5102298888888889,-0.38535161111111116,-0.0895307013067544,0.9959840628863098,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5124043333333334,-0.38422738888888885,-0.0830619002012459,0.9965443897463666,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5122325555555556,-0.38322711111111113,-0.0797226119494751,0.9968170871047272,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5114753333333334,-0.3819632222222223,-0.0749528769911147,0.9971870768470452,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.511341,-0.3812371666666667,-0.0717876369950482,0.9974199392305464,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5117021111111111,-0.3807168333333334,-0.0675592875886616,0.9977152613148264,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5124511111111112,-0.3798364444444444,-0.0611419256141434,0.9981290822995764,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5128544444444445,-0.3791368333333333,-0.0578700513077045,0.9983241243011428,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5142392222222222,-0.37753138888888893,-0.0514437867379522,0.99867589177173,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5154244444444445,-0.3770296111111111,-0.0482116794023869,0.9988371408639156,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5168086666666667,-0.3764974444444445,-0.0449375537639963,0.998989797876689,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5181867777777778,-0.3760033333333333,-0.0390574679713462,0.9992369659873814,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5181867777777778,-0.37600361111111114,0.1687657209281592,0.985656193324832,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5181651111111112,-0.3760046111111111,0.1725429726056828,0.9850019911677308,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5181656666666666,-0.3760046111111111,0.1830882482472392,0.9830964822202128,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5181615555555555,-0.37601311111111113,0.1887484248649864,0.9820254742678454,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.518162,-0.37601283333333335,0.2268737203382679,0.9739241834043724,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
0.5191547777777779,-0.37584416666666665,0.2342229350380165,0.9721829131918422,0.48883960000000004,-0.4064957705555555,-0.240717027236446,0.9705953393657152
